Date,Year,Month,Sector,Pollutant,Monthly_Ratio,EPD_Monthly_Tonnes
1/4/2013,2013,4,Non-road-transport,PM25,0.083333333,183.3333333
1/4/2013,2013,4,Non-road-transport,SO2,0.083333333,1625.833333
1/4/2013,2013,4,Other,CO,0.076310741,473.8896985
1/4/2013,2013,4,Other,NOx,0.079807119,862.7149558
1/4/2013,2013,4,Other,PM10,0.076709079,146.5143418
1/4/2013,2013,4,Other,PM25,0.077007198,105.4998608
1/4/2013,2013,4,Other,SO2,0.078824895,24.43571755
1/4/2013,2013,4,Power,CO,0.079803093,313.6261569
1/4/2013,2013,4,Power,NOx,0.079803126,2759.592101
1/4/2013,2013,4,Power,PM10,0.07980314,75.01495164
1/4/2013,2013,4,Power,PM25,0.079803144,35.11338336
1/4/2013,2013,4,Power,SO2,0.079803192,1171.510853
1/4/2013,2013,4,Road-transport,CO,0.068789334,3019.851768
1/4/2013,2013,4,Road-transport,NOx,0.071933169,1927.80894
1/4/2013,2013,4,Road-transport,PM10,0.07060718,62.84039017
1/4/2013,2013,4,Road-transport,PM25,0.07060718,57.89788757
1/4/2013,2013,4,Road-transport,SO2,0.071064239,3.553211959
1/5/2013,2013,5,Non-road-transport,CO,0.083333333,2042.5
1/5/2013,2013,5,Non-road-transport,NOx,0.083333333,3329.166667
1/5/2013,2013,5,Non-road-transport,PM10,0.083333333,197.5
1/5/2013,2013,5,Non-road-transport,PM25,0.083333333,183.3333333
1/5/2013,2013,5,Non-road-transport,SO2,0.083333333,1625.833333
1/5/2013,2013,5,Other,CO,0.08023281,498.2457503
1/5/2013,2013,5,Other,NOx,0.080240586,867.4007327
1/5/2013,2013,5,Other,PM10,0.079792222,152.4031445
1/5/2013,2013,5,Other,PM25,0.080066803,109.6915199
1/5/2013,2013,5,Other,SO2,0.08088155,25.07328043
1/5/2013,2013,5,Power,CO,0.091068489,357.8991599
1/5/2013,2013,5,Power,NOx,0.091068506,3149.148951
1/5/2013,2013,5,Power,PM10,0.091068471,85.60436289
1/5/2013,2013,5,Power,PM25,0.091068478,40.07013046
1/5/2013,2013,5,Power,SO2,0.091068468,1336.88511
1/5/2013,2013,5,Road-transport,CO,0.082006753,3600.096451
1/5/2013,2013,5,Road-transport,NOx,0.0783072,2098.63296
1/5/2013,2013,5,Road-transport,PM10,0.079702662,70.93536896
1/5/2013,2013,5,Road-transport,PM25,0.079702662,65.35618264
1/5/2013,2013,5,Road-transport,SO2,0.079248355,3.962417737
1/6/2013,2013,6,Non-road-transport,CO,0.083333333,2042.5
1/6/2013,2013,6,Non-road-transport,NOx,0.083333333,3329.166667
1/6/2013,2013,6,Non-road-transport,PM10,0.083333333,197.5
1/6/2013,2013,6,Non-road-transport,PM25,0.083333333,183.3333333
1/6/2013,2013,6,Non-road-transport,SO2,0.083333333,1625.833333
1/6/2013,2013,6,Other,CO,0.086121148,534.8123261
1/6/2013,2013,6,Other,NOx,0.083925982,907.2398629
1/6/2013,2013,6,Other,PM10,0.087624557,167.3629031
1/6/2013,2013,6,Other,PM25,0.08732249,119.6318109
1/6/2013,2013,6,Other,SO2,0.083616549,25.9211303
1/6/2013,2013,6,Power,CO,0.091987921,361.5125303
1/6/2013,2013,6,Power,NOx,0.091987915,3180.94209
1/6/2013,2013,6,Power,PM10,0.091987908,86.46863359
1/6/2013,2013,6,Power,PM25,0.091987912,40.47468139
1/6/2013,2013,6,Power,SO2,0.091987951,1350.383127
1/6/2013,2013,6,Road-transport,CO,0.081880193,3594.540454
1/6/2013,2013,6,Road-transport,NOx,0.07983429,2139.55898
1/6/2013,2013,6,Road-transport,PM10,0.080630023,71.76072046
1/6/2013,2013,6,Road-transport,PM25,0.080630023,66.11661885
1/6/2013,2013,6,Road-transport,SO2,0.080366612,4.018330579
1/7/2013,2013,7,Non-road-transport,CO,0.083333333,2042.5
1/7/2013,2013,7,Non-road-transport,NOx,0.083333333,3329.166667
1/7/2013,2013,7,Non-road-transport,PM10,0.083333333,197.5
1/7/2013,2013,7,Non-road-transport,PM25,0.083333333,183.3333333
1/7/2013,2013,7,Non-road-transport,SO2,0.083333333,1625.833333
1/7/2013,2013,7,Other,CO,0.080014554,496.8903812
1/7/2013,2013,7,Other,NOx,0.078609516,849.7688676
1/7/2013,2013,7,Other,PM10,0.079689747,152.2074166
1/7/2013,2013,7,Other,PM25,0.079679203,109.1605079
1/7/2013,2013,7,Other,SO2,0.077289852,23.95985406
1/7/2013,2013,7,Power,CO,0.091811242,360.8181808
1/7/2013,2013,7,Power,NOx,0.091811256,3174.833234
1/7/2013,2013,7,Power,PM10,0.09181129,86.30261296
1/7/2013,2013,7,Power,PM25,0.091811205,40.39693038
1/7/2013,2013,7,Power,SO2,0.091811199,1347.788409
1/7/2013,2013,7,Road-transport,CO,0.083627356,3671.240941
1/7/2013,2013,7,Road-transport,NOx,0.080616542,2160.523339
1/7/2013,2013,7,Road-transport,PM10,0.08170528,72.7176989
1/7/2013,2013,7,Road-transport,PM25,0.08170528,66.99832933
1/7/2013,2013,7,Road-transport,SO2,0.081359336,4.067966793
1/8/2013,2013,8,Non-road-transport,CO,0.083333333,2042.5
1/8/2013,2013,8,Non-road-transport,NOx,0.083333333,3329.166667
1/8/2013,2013,8,Non-road-transport,PM10,0.083333333,197.5
1/8/2013,2013,8,Non-road-transport,PM25,0.083333333,183.3333333
1/8/2013,2013,8,Non-road-transport,SO2,0.083333333,1625.833333
1/8/2013,2013,8,Other,CO,0.081155027,503.9727162
1/8/2013,2013,8,Other,NOx,0.080473783,869.921592
1/8/2013,2013,8,Other,PM10,0.079979526,152.7608954
1/8/2013,2013,8,Other,PM25,0.079987373,109.5827014
1/8/2013,2013,8,Other,SO2,0.078071032,24.20201989
1/8/2013,2013,8,Power,CO,0.096850027,380.6206042
1/8/2013,2013,8,Power,NOx,0.096850042,3349.074462
1/8/2013,2013,8,Power,PM10,0.096850013,91.03901192
1/8/2013,2013,8,Power,PM25,0.096850068,42.61402987
1/8/2013,2013,8,Power,SO2,0.096849996,1421.757948
1/8/2013,2013,8,Road-transport,CO,0.086338251,3790.24923
1/8/2013,2013,8,Road-transport,NOx,0.081779662,2191.694949
1/8/2013,2013,8,Road-transport,PM10,0.083478619,74.29597068
1/8/2013,2013,8,Road-transport,PM25,0.083478619,68.45246737
1/8/2013,2013,8,Road-transport,SO2,0.082929243,4.146462171
1/9/2013,2013,9,Non-road-transport,CO,0.083333333,2042.5
1/9/2013,2013,9,Non-road-transport,NOx,0.083333333,3329.166667
1/9/2013,2013,9,Non-road-transport,PM10,0.083333333,197.5
1/9/2013,2013,9,Non-road-transport,PM25,0.083333333,183.3333333
1/9/2013,2013,9,Non-road-transport,SO2,0.083333333,1625.833333
1/9/2013,2013,9,Other,CO,0.091417092,567.7001393
1/9/2013,2013,9,Other,NOx,0.087564833,946.5758471
1/9/2013,2013,9,Other,PM10,0.093529375,178.641106
1/9/2013,2013,9,Other,PM25,0.092991639,127.3985454
1/9/2013,2013,9,Other,SO2,0.088496466,27.43390443
1/9/2013,2013,9,Power,CO,0.085035005,334.1875703
1/9/2013,2013,9,Power,NOx,0.085034973,2940.509362
1/9/2013,2013,9,Power,PM10,0.085035022,79.93292051
1/9/2013,2013,9,Power,PM25,0.085035002,37.41540067
1/9/2013,2013,9,Power,SO2,0.085035079,1248.314967
1/9/2013,2013,9,Road-transport,CO,0.090818684,3986.940232
1/9/2013,2013,9,Road-transport,NOx,0.089607441,2401.479413
1/9/2013,2013,9,Road-transport,PM10,0.090270412,80.34066701
1/9/2013,2013,9,Road-transport,PM25,0.090270412,74.02173814
1/9/2013,2013,9,Road-transport,SO2,0.090017234,4.500861711
1/10/2013,2013,10,Non-road-transport,CO,0.083333333,2042.5
1/10/2013,2013,10,Non-road-transport,NOx,0.083333333,3329.166667
1/10/2013,2013,10,Non-road-transport,PM10,0.083333333,197.5
1/10/2013,2013,10,Non-road-transport,PM25,0.083333333,183.3333333
1/10/2013,2013,10,Non-road-transport,SO2,0.083333333,1625.833333
1/10/2013,2013,10,Other,CO,0.089928516,558.4560872
1/10/2013,2013,10,Other,NOx,0.087880558,949.9888345
1/10/2013,2013,10,Other,PM10,0.09153444,174.8307799
1/10/2013,2013,10,Other,PM25,0.091264381,125.0322014
1/10/2013,2013,10,Other,SO2,0.087679097,27.18051996
1/10/2013,2013,10,Power,CO,0.079305808,311.6718256
1/10/2013,2013,10,Power,NOx,0.07930574,2742.392503
1/10/2013,2013,10,Power,PM10,0.079305773,74.54742637
1/10/2013,2013,10,Power,PM25,0.079305785,34.89454532
1/10/2013,2013,10,Power,SO2,0.079305727,1164.208065
1/10/2013,2013,10,Road-transport,CO,0.094801107,4161.768577
1/10/2013,2013,10,Road-transport,NOx,0.095051289,2547.374536
1/10/2013,2013,10,Road-transport,PM10,0.095261544,84.78277391
1/10/2013,2013,10,Road-transport,PM25,0.095261544,78.11446585
1/10/2013,2013,10,Road-transport,SO2,0.095137926,4.7568963
1/11/2013,2013,11,Non-road-transport,CO,0.083333333,2042.5
1/11/2013,2013,11,Non-road-transport,NOx,0.083333333,3329.166667
1/11/2013,2013,11,Non-road-transport,PM10,0.083333333,197.5
1/11/2013,2013,11,Non-road-transport,PM25,0.083333333,183.3333333
1/11/2013,2013,11,Non-road-transport,SO2,0.083333333,1625.833333
1/11/2013,2013,11,Other,CO,0.090832238,564.0681966
1/11/2013,2013,11,Other,NOx,0.088184769,953.277349
1/11/2013,2013,11,Other,PM10,0.092510655,176.6953519
1/11/2013,2013,11,Other,PM25,0.092113587,126.1956147
1/11/2013,2013,11,Other,SO2,0.088191394,27.3393322
1/11/2013,2013,11,Power,CO,0.079155289,311.0802873
1/11/2013,2013,11,Power,NOx,0.079155293,2737.190032
1/11/2013,2013,11,Power,PM10,0.079155268,74.40595146
1/11/2013,2013,11,Power,PM25,0.079155277,34.82832188
1/11/2013,2013,11,Power,SO2,0.079155254,1161.999127
1/11/2013,2013,11,Road-transport,CO,0.095503564,4192.606438
1/11/2013,2013,11,Road-transport,NOx,0.100480359,2692.873633
1/11/2013,2013,11,Road-transport,PM10,0.098996515,88.10689875
1/11/2013,2013,11,Road-transport,PM25,0.098996515,81.17714267
1/11/2013,2013,11,Road-transport,SO2,0.099408323,4.970416131
1/12/2013,2013,12,Non-road-transport,CO,0.083333333,2042.5
1/12/2013,2013,12,Non-road-transport,NOx,0.083333333,3329.166667
1/12/2013,2013,12,Non-road-transport,PM10,0.083333333,197.5
1/12/2013,2013,12,Non-road-transport,PM25,0.083333333,183.3333333
1/12/2013,2013,12,Non-road-transport,SO2,0.083333333,1625.833333
1/12/2013,2013,12,Other,CO,0.108821129,675.7792131
1/12/2013,2013,12,Other,NOx,0.105656202,1142.143548
1/12/2013,2013,12,Other,PM10,0.113515156,216.8139488
1/12/2013,2013,12,Other,PM25,0.112579093,154.233358
1/12/2013,2013,12,Other,SO2,0.110169366,34.15250344
1/12/2013,2013,12,Power,CO,0.094095019,369.793423
1/12/2013,2013,12,Power,NOx,0.094095067,3253.807433
1/12/2013,2013,12,Power,PM10,0.094095041,88.44933839
1/12/2013,2013,12,Power,PM25,0.09409498,41.40179133
1/12/2013,2013,12,Power,SO2,0.094095074,1381.315685
1/12/2013,2013,12,Road-transport,CO,0.089481202,3928.224754
1/12/2013,2013,12,Road-transport,NOx,0.107478519,2880.424296
1/12/2013,2013,12,Road-transport,PM10,0.101177799,90.04824119
1/12/2013,2013,12,Road-transport,PM25,0.101177799,82.96579525
1/12/2013,2013,12,Road-transport,SO2,0.10314067,5.157033509
1/1/2014,2014,1,Non-road-transport,CO,0.083333333,1986.666667
1/1/2014,2014,1,Non-road-transport,NOx,0.083333333,3412.5
1/1/2014,2014,1,Non-road-transport,PM10,0.083333333,184.1666667
1/1/2014,2014,1,Non-road-transport,PM25,0.083333333,170
1/1/2014,2014,1,Non-road-transport,SO2,0.083333333,1341.666667
1/1/2014,2014,1,Other,CO,0.067658336,390.3885989
1/1/2014,2014,1,Other,NOx,0.07384974,752.5288526
1/1/2014,2014,1,Other,PM10,0.062550457,113.2163265
1/1/2014,2014,1,Other,PM25,0.063529913,83.8594858
1/1/2014,2014,1,Other,SO2,0.071062635,16.34440608
1/1/2014,2014,1,Power,CO,0.075294636,298.1667599
1/1/2014,2014,1,Power,NOx,0.075294632,2726.418613
1/1/2014,2014,1,Power,PM10,0.075294629,73.78873681
1/1/2014,2014,1,Power,PM25,0.07529467,34.63554799
1/1/2014,2014,1,Power,SO2,0.075294607,1270.972964
1/1/2014,2014,1,Road-transport,CO,0.079195569,2787.684033
1/1/2014,2014,1,Road-transport,NOx,0.084441701,1899.938283
1/1/2014,2014,1,Road-transport,PM10,0.081624278,59.58572326
1/1/2014,2014,1,Road-transport,PM25,0.081624278,54.68826655
1/1/2014,2014,1,Road-transport,SO2,0.082551735,3.302069388
1/2/2014,2014,2,Non-road-transport,CO,0.083333333,1986.666667
1/2/2014,2014,2,Non-road-transport,NOx,0.083333333,3412.5
1/2/2014,2014,2,Non-road-transport,PM10,0.083333333,184.1666667
1/2/2014,2014,2,Non-road-transport,PM25,0.083333333,170
1/2/2014,2014,2,Non-road-transport,SO2,0.083333333,1341.666667
1/2/2014,2014,2,Other,CO,0.067233422,387.9368445
1/2/2014,2014,2,Other,NOx,0.072379008,737.5420951
1/2/2014,2014,2,Other,PM10,0.061465647,111.2528211
1/2/2014,2014,2,Other,PM25,0.062453361,82.43843715
1/2/2014,2014,2,Other,SO2,0.069805288,16.05521614
1/2/2014,2014,2,Power,CO,0.066018516,261.4333221
1/2/2014,2014,2,Power,NOx,0.066018479,2390.529142
1/2/2014,2014,2,Power,PM10,0.066018491,64.69812115
1/2/2014,2014,2,Power,PM25,0.066018511,30.36851506
1/2/2014,2014,2,Power,SO2,0.066018532,1114.392824
1/2/2014,2014,2,Road-transport,CO,0.070598022,2485.050361
1/2/2014,2014,2,Road-transport,NOx,0.057623804,1296.5356
1/2/2014,2014,2,Road-transport,PM10,0.0625532,45.66383603
1/2/2014,2014,2,Road-transport,PM25,0.0625532,41.91064403
1/2/2014,2014,2,Road-transport,SO2,0.061228001,2.449120049
1/3/2014,2014,3,Non-road-transport,CO,0.083333333,1986.666667
1/3/2014,2014,3,Non-road-transport,NOx,0.083333333,3412.5
1/3/2014,2014,3,Non-road-transport,PM10,0.083333333,184.1666667
1/3/2014,2014,3,Non-road-transport,PM25,0.083333333,170
1/3/2014,2014,3,Non-road-transport,SO2,0.083333333,1341.666667
1/3/2014,2014,3,Other,CO,0.083951814,484.4019692
1/3/2014,2014,3,Other,NOx,0.087659665,893.2519911
1/3/2014,2014,3,Other,PM10,0.081824736,148.1027716
1/3/2014,2014,3,Other,PM25,0.082205396,108.5111221
1/3/2014,2014,3,Other,SO2,0.08635564,19.86179716
1/3/2014,2014,3,Power,CO,0.094114086,372.6917789
1/3/2014,2014,3,Power,NOx,0.094114075,3407.870648
1/3/2014,2014,3,Power,PM10,0.094114025,92.23174494
1/3/2014,2014,3,Power,PM25,0.094114046,43.29246124
1/3/2014,2014,3,Power,SO2,0.09411406,1588.645331
1/3/2014,2014,3,Road-transport,CO,0.071348968,2511.483665
1/3/2014,2014,3,Road-transport,NOx,0.083764653,1884.704688
1/3/2014,2014,3,Road-transport,PM10,0.078777446,57.50753526
1/3/2014,2014,3,Road-transport,PM25,0.078777446,52.78088853
1/3/2014,2014,3,Road-transport,SO2,0.080173884,3.206955358
1/4/2014,2014,4,Non-road-transport,CO,0.083333333,1986.666667
1/4/2014,2014,4,Non-road-transport,NOx,0.083333333,3412.5
1/4/2014,2014,4,Non-road-transport,PM10,0.083333333,184.1666667
1/4/2014,2014,4,Non-road-transport,PM25,0.083333333,170
1/4/2014,2014,4,Non-road-transport,SO2,0.083333333,1341.666667
1/4/2014,2014,4,Other,CO,0.078900487,455.2558092
1/4/2014,2014,4,Other,NOx,0.0805537,820.8422079
1/4/2014,2014,4,Other,PM10,0.077146717,139.6355572
1/4/2014,2014,4,Other,PM25,0.077438057,102.2182359
1/4/2014,2014,4,Other,SO2,0.07874425,18.11117747
1/4/2014,2014,4,Power,CO,0.084421963,334.3109747
1/4/2014,2014,4,Power,NOx,0.084421982,3056.919976
1/4/2014,2014,4,Power,PM10,0.084422009,82.73356849
1/4/2014,2014,4,Power,PM25,0.084421946,38.83409511
1/4/2014,2014,4,Power,SO2,0.084421978,1425.042983
1/4/2014,2014,4,Road-transport,CO,0.07453205,2623.528176
1/4/2014,2014,4,Road-transport,NOx,0.085671058,1927.59881
1/4/2014,2014,4,Road-transport,PM10,0.081238785,59.30431298
1/4/2014,2014,4,Road-transport,PM25,0.081238785,54.42998588
1/4/2014,2014,4,Road-transport,SO2,0.082471608,3.298864303
1/5/2014,2014,5,Non-road-transport,CO,0.083333333,1986.666667
1/5/2014,2014,5,Non-road-transport,NOx,0.083333333,3412.5
1/5/2014,2014,5,Non-road-transport,PM10,0.083333333,184.1666667
1/5/2014,2014,5,Non-road-transport,PM25,0.083333333,170
1/5/2014,2014,5,Non-road-transport,SO2,0.083333333,1341.666667
1/5/2014,2014,5,Other,CO,0.079516135,458.8080965
1/5/2014,2014,5,Other,NOx,0.078254321,797.4115352
1/5/2014,2014,5,Other,PM10,0.078585477,142.2397138
1/5/2014,2014,5,Other,PM25,0.078703189,103.8882098
1/5/2014,2014,5,Other,SO2,0.07911679,18.19686168
1/5/2014,2014,5,Power,CO,0.082737865,327.6419464
1/5/2014,2014,5,Power,NOx,0.082737896,2995.93923
1/5/2014,2014,5,Power,PM10,0.082737846,81.08308929
1/5/2014,2014,5,Power,PM25,0.082737843,38.05940797
1/5/2014,2014,5,Power,SO2,0.082737827,1396.614524
1/5/2014,2014,5,Road-transport,CO,0.085375793,3005.227916
1/5/2014,2014,5,Road-transport,NOx,0.079885784,1797.430134
1/5/2014,2014,5,Road-transport,PM10,0.082146518,59.96695823
1/5/2014,2014,5,Road-transport,PM25,0.082146518,55.03816714
1/5/2014,2014,5,Road-transport,SO2,0.081502666,3.26010662
1/6/2014,2014,6,Non-road-transport,CO,0.083333333,1986.666667
1/6/2014,2014,6,Non-road-transport,NOx,0.083333333,3412.5
1/6/2014,2014,6,Non-road-transport,PM10,0.083333333,184.1666667
1/6/2014,2014,6,Non-road-transport,PM25,0.083333333,170
1/6/2014,2014,6,Non-road-transport,SO2,0.083333333,1341.666667
1/6/2014,2014,6,Other,CO,0.086461147,498.880818
1/6/2014,2014,6,Other,NOx,0.086279653,879.1896619
1/6/2014,2014,6,Other,PM10,0.088591398,160.3504303
1/6/2014,2014,6,Other,PM25,0.088289639,116.5423241
1/6/2014,2014,6,Other,SO2,0.08612309,19.8083108
1/6/2014,2014,6,Power,CO,0.096281756,381.2757545
1/6/2014,2014,6,Power,NOx,0.096281808,3486.364282
1/6/2014,2014,6,Power,PM10,0.096281772,94.35613695
1/6/2014,2014,6,Power,PM25,0.096281802,44.28962901
1/6/2014,2014,6,Power,SO2,0.09628176,1625.236115
1/6/2014,2014,6,Road-transport,CO,0.086097079,3030.617184
1/6/2014,2014,6,Road-transport,NOx,0.080093678,1802.107746
1/6/2014,2014,6,Road-transport,PM10,0.082567803,60.27449599
1/6/2014,2014,6,Road-transport,PM25,0.082567803,55.32042783
1/6/2014,2014,6,Road-transport,SO2,0.081862793,3.274511704
1/7/2014,2014,7,Non-road-transport,CO,0.083333333,1986.666667
1/7/2014,2014,7,Non-road-transport,NOx,0.083333333,3412.5
1/7/2014,2014,7,Non-road-transport,PM10,0.083333333,184.1666667
1/7/2014,2014,7,Non-road-transport,PM25,0.083333333,170
1/7/2014,2014,7,Non-road-transport,SO2,0.083333333,1341.666667
1/7/2014,2014,7,Other,CO,0.081560653,470.6049667
1/7/2014,2014,7,Other,NOx,0.08180176,833.559932
1/7/2014,2014,7,Other,PM10,0.081697138,147.8718202
1/7/2014,2014,7,Other,PM25,0.081697508,107.8407112
1/7/2014,2014,7,Other,SO2,0.081164579,18.66785323
1/7/2014,2014,7,Power,CO,0.096261464,381.1953981
1/7/2014,2014,7,Power,NOx,0.096261429,3485.626351
1/7/2014,2014,7,Power,PM10,0.096261498,94.33626829
1/7/2014,2014,7,Power,PM25,0.096261483,44.2802821
1/7/2014,2014,7,Power,SO2,0.096261496,1624.894053
1/7/2014,2014,7,Road-transport,CO,0.089165365,3138.620862
1/7/2014,2014,7,Road-transport,NOx,0.080648426,1814.589579
1/7/2014,2014,7,Road-transport,PM10,0.084077219,61.37636961
1/7/2014,2014,7,Road-transport,PM25,0.084077219,56.33173649
1/7/2014,2014,7,Road-transport,SO2,0.083115646,3.32462583
1/8/2014,2014,8,Non-road-transport,CO,0.083333333,1986.666667
1/8/2014,2014,8,Non-road-transport,NOx,0.083333333,3412.5
1/8/2014,2014,8,Non-road-transport,PM10,0.083333333,184.1666667
1/8/2014,2014,8,Non-road-transport,PM25,0.083333333,170
1/8/2014,2014,8,Non-road-transport,SO2,0.083333333,1341.666667
1/8/2014,2014,8,Other,CO,0.08065165,465.3600179
1/8/2014,2014,8,Other,NOx,0.080810633,823.460346
1/8/2014,2014,8,Other,PM10,0.080492245,145.690964
1/8/2014,2014,8,Other,PM25,0.080472228,106.223341
1/8/2014,2014,8,Other,SO2,0.079719215,18.33541956
1/8/2014,2014,8,Power,CO,0.088510517,350.5016465
1/8/2014,2014,8,Power,NOx,0.088510491,3204.964869
1/8/2014,2014,8,Power,PM10,0.088510524,86.74031327
1/8/2014,2014,8,Power,PM25,0.088510529,40.71484327
1/8/2014,2014,8,Power,SO2,0.088510511,1494.057427
1/8/2014,2014,8,Road-transport,CO,0.090219811,3175.737335
1/8/2014,2014,8,Road-transport,NOx,0.082286544,1851.447244
1/8/2014,2014,8,Road-transport,PM10,0.085505518,62.41902804
1/8/2014,2014,8,Road-transport,PM25,0.085505518,57.28869697
1/8/2014,2014,8,Road-transport,SO2,0.084597894,3.38391577
1/9/2014,2014,9,Non-road-transport,CO,0.083333333,1986.666667
1/9/2014,2014,9,Non-road-transport,NOx,0.083333333,3412.5
1/9/2014,2014,9,Non-road-transport,PM10,0.083333333,184.1666667
1/9/2014,2014,9,Non-road-transport,PM25,0.083333333,170
1/9/2014,2014,9,Non-road-transport,SO2,0.083333333,1341.666667
1/9/2014,2014,9,Other,CO,0.090079137,519.7566193
1/9/2014,2014,9,Other,NOx,0.08477643,863.8718198
1/9/2014,2014,9,Other,PM10,0.093168564,168.6351014
1/9/2014,2014,9,Other,PM25,0.092421301,121.9961174
1/9/2014,2014,9,Other,SO2,0.087835571,20.20218137
1/9/2014,2014,9,Power,CO,0.086555861,342.7612115
1/9/2014,2014,9,Power,NOx,0.086555841,3134.187002
1/9/2014,2014,9,Power,PM10,0.086555903,84.82478473
1/9/2014,2014,9,Power,PM25,0.086555846,39.81568915
1/9/2014,2014,9,Power,SO2,0.086555808,1461.062036
1/9/2014,2014,9,Road-transport,CO,0.09058676,3188.653949
1/9/2014,2014,9,Road-transport,NOx,0.087594582,1970.878084
1/9/2014,2014,9,Road-transport,PM10,0.088969539,64.94776372
1/9/2014,2014,9,Road-transport,PM25,0.088969539,59.60959136
1/9/2014,2014,9,Road-transport,SO2,0.088550797,3.54203187
1/10/2014,2014,10,Non-road-transport,CO,0.083333333,1986.666667
1/10/2014,2014,10,Non-road-transport,NOx,0.083333333,3412.5
1/10/2014,2014,10,Non-road-transport,PM10,0.083333333,184.1666667
1/10/2014,2014,10,Non-road-transport,PM25,0.083333333,170
1/10/2014,2014,10,Non-road-transport,SO2,0.083333333,1341.666667
1/10/2014,2014,10,Other,CO,0.088791041,512.3243088
1/10/2014,2014,10,Other,NOx,0.086506261,881.4988037
1/10/2014,2014,10,Other,PM10,0.091275419,165.2085081
1/10/2014,2014,10,Other,PM25,0.090926766,120.0233314
1/10/2014,2014,10,Other,SO2,0.087070477,20.0262096
1/10/2014,2014,10,Power,CO,0.072964575,288.9397163
1/10/2014,2014,10,Power,NOx,0.072964597,2642.048067
1/10/2014,2014,10,Power,PM10,0.072964491,71.50520107
1/10/2014,2014,10,Power,PM25,0.072964611,33.56372096
