DATE,Nitrogen Oxides,Respirable Suspended Particulates,Sulphur Dioxide
2014-10-28,35.5,63.0,7.0
2014-10-29,40.0,45.0,6.0
2014-10-30,43.0,46.0,6.5
2014-10-31,76.5,45.5,8.5
2014-11-01,128.5,50.0,13.0
2014-11-02,52.5,50.5,9.0
2014-11-03,71.0,67.0,14.0
2014-11-04,52.0,66.5,12.0
2014-11-05,51.0,51.0,8.0
2014-11-06,103.5,54.0,8.5
2014-11-07,47.0,51.0,6.0
2014-11-08,82.0,22.0,5.0
2014-11-09,57.0,28.0,7.0
2014-11-10,70.0,35.0,6.0
2014-11-11,72.0,46.0,7.0
2014-11-12,82.0,38.0,7.0
2014-11-13,66.0,40.0,8.0
2014-11-14,79.0,58.0,9.0
2014-11-15,55.0,45.0,8.0
2014-11-16,85.0,47.0,14.0
2014-11-17,64.0,67.0,11.0
2014-11-18,70.0,77.0,12.0
2014-11-19,92.0,81.0,11.0
2014-11-20,57.0,47.0,8.0
2014-11-21,94.0,43.0,8.0
2014-11-22,81.0,43.0,8.0
2014-11-23,33.0,28.0,6.0
2014-11-24,65.0,33.0,7.0
2014-11-25,157.0,36.0,16.0
2014-11-26,94.0,73.0,14.0
2014-11-27,58.0,43.0,6.0
2014-11-28,66.0,38.0,7.0
2014-11-29,44.0,35.5,6.0
2014-11-30,83.0,32.0,5.0
2014-12-01,81.0,29.5,7.0
2014-12-02,65.0,55.0,8.0
2014-12-03,64.0,54.5,5.0
2014-12-04,72.0,18.5,5.0
2014-12-05,97.0,39.0,11.0
2014-12-06,67.0,50.0,11.0
2014-12-07,62.0,57.0,11.0
2014-12-08,97.0,57.0,9.0
2014-12-09,80.5,56.5,11.0
2014-12-10,152.0,75.0,13.0
2014-12-11,90.0,91.0,17.0
2014-12-12,68.0,71.0,17.0
2014-12-13,96.0,87.0,19.0
2014-12-14,96.0,91.0,16.0
2014-12-15,132.0,78.0,13.0
2014-12-16,73.0,103.0,23.0
2014-12-17,65.0,66.0,17.0
2014-12-18,89.0,63.0,18.0
2014-12-19,104.0,53.0,7.0
2014-12-20,94.0,42.5,10.0
2014-12-21,62.0,56.0,16.0
2014-12-22,86.0,72.0,20.0
2014-12-23,92.0,82.0,14.0
2014-12-24,138.0,51.0,7.0
2014-12-25,55.0,46.0,7.0
2014-12-26,40.0,44.5,5.0
2014-12-27,76.0,45.5,5.0
2014-12-28,61.0,44.0,7.0
2014-12-29,88.0,47.5,9.0
2014-12-30,144.0,41.5,11.0
2014-12-31,221.0,58.0,15.0
2015-01-01,99.0,62.0,14.0
2015-01-02,82.0,96.5,15.0
2015-01-03,101.0,54.5,10.5
2015-01-04,67.0,42.0,9.0
2015-01-05,102.0,44.5,6.5
2015-01-06,177.0,48.0,14.0
2015-01-07,146.0,56.0,14.0
2015-01-08,77.0,51.0,12.0
2015-01-09,98.0,74.0,14.5
2015-01-10,98.0,73.0,13.5
2015-01-11,67.0,80.0,13.5
2015-01-12,69.0,54.0,8.0
2015-01-13,88.0,17.0,6.0
2015-01-14,77.0,27.5,7.0
2015-01-15,123.0,39.0,10.0
2015-01-16,160.0,55.5,12.0
2015-01-17,76.0,61.5,10.5
2015-01-18,70.0,93.0,13.0
2015-01-19,97.0,79.0,15.5
2015-01-20,116.0,80.0,11.5
2015-01-21,258.0,137.0,30.5
2015-01-22,123.0,63.0,12.0
2015-01-23,107.0,67.0,11.0
2015-01-24,50.0,73.0,9.5
2015-01-25,64.0,64.5,9.5
2015-01-26,111.0,54.0,9.5
2015-01-27,44.0,49.5,6.5
2015-01-28,37.0,35.0,4.5
2015-01-29,118.0,42.0,6.5
2015-01-30,135.0,63.5,12.0
2015-01-31,86.0,54.5,9.0
2015-02-01,74.0,71.5,9.0
2015-02-02,98.0,61.0,9.0
2015-02-03,119.0,57.0,10.5
2015-02-04,96.0,78.0,8.5
2015-02-05,69.0,52.5,8.0
2015-02-06,85.0,74.0,11.5
2015-02-07,104.0,96.0,15.0
2015-02-08,52.0,85.0,16.0
2015-02-09,65.0,98.0,14.0
2015-02-10,84.0,73.5,11.5
2015-02-11,159.0,116.0,23.0
2015-02-12,125.0,124.0,18.5
2015-02-13,112.0,72.0,9.5
2015-02-14,65.0,75.0,10.0
2015-02-15,154.0,99.0,10.0
2015-02-16,283.0,100.0,22.0
2015-02-17,149.0,62.0,13.5
2015-02-18,36.0,75.5,7.0
2015-02-19,25.0,76.0,6.5
2015-02-20,29.0,48.0,5.0
2015-02-21,75.0,50.0,8.0
2015-02-22,120.0,38.5,7.0
2015-02-23,50.0,22.5,5.0
2015-02-24,61.0,37.0,4.5
2015-02-25,68.0,33.0,5.0
2015-02-26,76.0,28.0,6.0
2015-02-27,42.0,26.0,4.5
2015-02-28,56.0,26.0,4.5
2015-03-01,64.0,26.5,7.5
2015-03-02,42.0,39.0,5.5
2015-03-03,75.0,59.5,6.5
2015-03-04,62.0,26.0,5.5
2015-03-05,55.0,26.0,5.0
2015-03-06,69.0,40.0,4.5
2015-03-07,68.0,41.0,4.5
2015-03-08,47.0,26.5,4.5
2015-03-09,174.0,47.0,10.5
2015-03-10,37.0,52.0,6.0
2015-03-11,51.0,66.0,6.0
2015-03-12,82.0,17.5,5.5
2015-03-13,63.0,32.5,7.0
2015-03-14,89.0,44.0,6.5
2015-03-15,66.0,36.0,6.0
2015-03-16,100.0,34.0,8.0
2015-03-17,78.0,33.5,5.5
2015-03-18,79.0,31.5,6.0
2015-03-19,88.0,33.0,8.0
2015-03-20,106.0,32.0,9.5
2015-03-21,158.0,52.5,13.5
2015-03-22,38.0,50.0,6.0
2015-03-23,53.0,71.0,10.0
2015-03-24,39.0,64.0,7.5
2015-03-25,54.0,52.5,8.0
2015-03-26,80.0,54.0,7.5
2015-03-27,144.0,51.5,7.0
2015-03-28,117.0,40.0,10.5
2015-03-29,60.0,37.5,9.0
2015-03-30,76.0,38.0,7.0
2015-03-31,92.0,27.0,7.0
2015-04-01,75.0,25.0,8.0
2015-04-02,53.0,22.5,7.0
2015-04-03,48.0,22.0,7.5
2015-04-04,46.0,21.0,7.5
2015-04-05,54.0,23.0,8.0
2015-04-06,87.5,23.5,12.0
2015-04-07,37.0,28.0,7.5
2015-04-08,62.0,25.0,5.5
2015-04-09,76.5,37.0,5.5
2015-04-10,86.0,21.0,5.5
2015-04-11,94.0,13.5,5.5
2015-04-12,101.0,33.0,8.0
2015-04-13,128.0,68.0,15.5
2015-04-14,86.0,55.0,13.5
2015-04-15,118.0,45.0,13.5
2015-04-16,108.0,38.0,15.0
2015-04-17,78.0,32.0,9.5
2015-04-18,52.0,28.0,7.0
2015-04-19,45.0,28.0,7.0
2015-04-20,69.0,36.0,9.0
2015-04-21,80.0,27.0,7.5
2015-04-22,52.0,40.0,8.0
2015-04-23,57.0,44.0,7.0
2015-04-24,96.0,68.5,16.0
2015-04-25,78.0,50.5,8.5
2015-04-26,44.0,45.0,7.5
2015-04-27,74.0,40.5,12.5
2015-04-28,64.0,34.0,12.0
2015-04-29,84.0,31.0,11.0
2015-04-30,83.0,29.0,12.5
2015-05-01,47.0,20.0,8.5
2015-05-02,44.0,16.5,7.0
2015-05-03,34.0,18.0,6.5
2015-05-04,43.0,19.5,8.0
2015-05-05,44.0,24.5,7.5
2015-05-06,64.0,27.0,9.0
2015-05-07,57.0,16.0,8.0
2015-05-08,46.0,13.5,7.0
2015-05-09,53.0,15.5,6.5
2015-05-10,63.0,18.0,9.0
2015-05-11,63.0,19.5,6.5
2015-05-12,75.0,24.0,11.5
2015-05-13,46.0,34.5,6.5
2015-05-14,63.0,17.0,9.0
2015-05-15,51.0,17.5,10.5
2015-05-16,104.0,22.5,8.5
2015-05-17,81.0,16.0,9.5
2015-05-18,54.0,19.0,6.5
2015-05-19,65.0,21.5,6.5
2015-05-20,61.0,20.5,5.0
2015-05-21,48.0,16.0,4.0
2015-05-22,49.0,17.0,4.5
2015-05-23,124.0,16.5,5.0
2015-05-24,149.0,30.5,9.5
2015-05-25,98.0,28.0,9.0
2015-05-26,89.0,22.0,6.5
2015-05-27,59.0,26.0,6.0
2015-05-28,44.0,28.0,7.0
2015-05-29,43.0,30.0,7.5
2015-05-30,42.0,28.0,6.5
2015-05-31,59.0,25.0,8.5
2015-06-01,52.0,22.0,7.5
2015-06-02,43.0,15.5,7.0
2015-06-03,46.0,14.0,8.0
2015-06-04,52.0,15.0,10.0
2015-06-05,52.0,15.0,8.5
2015-06-06,69.0,16.5,8.5
2015-06-07,28.0,13.5,7.0
2015-06-08,41.0,15.0,7.5
2015-06-09,43.0,16.0,7.0
2015-06-10,56.0,18.5,6.5
2015-06-11,46.0,20.0,6.0
2015-06-12,64.0,16.5,8.0
2015-06-13,43.0,13.5,7.5
2015-06-14,45.0,12.5,8.5
2015-06-15,58.0,13.5,10.5
2015-06-16,59.0,13.5,11.0
2015-06-17,44.0,13.5,9.5
2015-06-18,50.0,13.5,11.0
2015-06-19,60.0,13.0,14.0
2015-06-20,54.0,12.0,11.5
2015-06-21,28.0,12.0,4.5
2015-06-22,50.0,12.0,4.5
2015-06-23,61.0,13.5,5.5
2015-06-24,68.0,20.0,7.5
2015-06-25,76.0,24.0,6.5
2015-06-26,48.0,21.0,5.5
2015-06-27,39.0,23.0,6.0
2015-06-28,34.0,20.0,7.0
2015-06-29,38.0,19.0,7.0
2015-06-30,43.0,24.0,5.5
2015-07-01,32.0,25.0,5.5
2015-07-02,40.0,29.0,5.0
2015-07-03,45.0,28.5,6.0
2015-07-04,62.0,26.0,8.0
2015-07-05,49.0,24.5,7.5
2015-07-06,63.0,41.5,7.5
2015-07-07,50.0,32.5,6.0
2015-07-08,53.0,37.0,7.0
2015-07-09,54.0,32.0,6.5
2015-07-10,45.0,21.0,6.0
2015-07-11,81.0,50.5,18.0
2015-07-12,57.0,58.5,15.0
2015-07-13,62.0,33.5,10.0
2015-07-14,57.0,17.0,8.0
2015-07-15,59.0,21.0,7.0
2015-07-16,69.0,24.0,8.0
2015-07-17,105.0,20.0,8.5
2015-07-18,45.0,20.5,5.5
2015-07-19,29.0,30.0,5.5
2015-07-20,53.0,15.0,5.0
2015-07-21,50.0,13.0,5.0
2015-07-22,66.0,19.0,5.5
2015-07-23,60.0,24.0,5.0
2015-07-24,49.0,25.5,4.5
2015-07-25,44.0,25.0,6.0
2015-07-26,30.0,23.5,5.0
2015-07-27,51.0,27.0,6.0
2015-07-28,63.0,21.0,7.0
2015-07-29,77.0,18.5,7.0
2015-07-30,93.0,15.5,7.0
2015-07-31,73.0,15.0,7.5
2015-08-01,56.0,13.5,6.0
2015-08-02,48.0,13.0,6.0
2015-08-03,74.0,17.5,9.5
2015-08-04,93.0,23.5,11.0
2015-08-05,83.0,24.0,11.0
2015-08-06,84.0,26.0,11.0
2015-08-07,98.0,58.0,17.5
2015-08-08,84.0,70.5,12.5
2015-08-09,53.0,56.5,15.0
2015-08-10,65.0,20.5,5.5
2015-08-11,64.0,19.0,7.5
2015-08-12,61.0,18.5,9.0
2015-08-13,68.0,14.5,7.0
2015-08-14,102.0,17.0,5.5
2015-08-15,128.5,19.0,8.0
2015-08-16,78.0,24.5,7.0
2015-08-17,61.0,25.5,7.0
2015-08-18,50.0,22.0,6.5
2015-08-19,58.0,22.5,9.5
2015-08-20,89.0,36.0,10.0
2015-08-21,95.0,58.0,11.5
2015-08-22,82.0,54.0,9.5
2015-08-23,72.0,57.0,12.5
2015-08-24,106.0,69.0,15.5
2015-08-25,92.0,60.0,12.5
2015-08-26,61.0,42.5,7.5
2015-08-27,64.0,25.0,7.0
2015-08-28,72.0,19.0,8.0
2015-08-29,92.5,16.0,8.0
2015-08-30,110.0,14.0,7.0
2015-08-31,116.0,17.0,7.5
2015-09-01,61.0,15.0,5.5
2015-09-02,72.0,14.0,4.0
2015-09-03,51.0,17.5,6.0
2015-09-04,75.0,18.5,7.5
2015-09-05,72.0,21.0,8.5
2015-09-06,47.0,21.5,8.0
2015-09-07,69.0,26.5,6.5
2015-09-08,42.0,35.0,6.0
2015-09-09,36.0,30.0,5.5
2015-09-10,38.0,31.5,6.0
2015-09-11,42.0,34.0,6.0
2015-09-12,49.0,42.0,8.0
2015-09-13,30.0,48.0,8.0
2015-09-14,35.0,44.0,6.0
2015-09-15,31.5,38.0,6.0
2015-09-16,34.0,30.0,5.0
2015-09-17,36.0,29.0,5.0
2015-09-18,55.0,41.0,8.0
2015-09-19,79.0,43.0,12.5
2015-09-20,46.0,39.0,8.0
2015-09-21,102.0,32.5,8.0
2015-09-22,59.0,23.0,6.5
2015-09-23,74.0,19.5,7.5
2015-09-24,73.0,22.0,9.0
2015-09-25,70.0,23.0,8.0
2015-09-26,75.0,38.0,9.5
2015-09-27,49.0,35.5,7.5
2015-09-28,55.0,49.0,9.5
2015-09-29,86.0,65.0,14.0
2015-09-30,67.0,56.0,10.0
2015-10-01,51.0,38.0,6.0
2015-10-02,41.0,35.0,6.0
2015-10-03,35.0,31.0,5.0
2015-10-04,18.0,17.5,4.0
2015-10-05,36.0,17.0,5.0
2015-10-06,62.0,22.0,5.0
2015-10-07,113.0,20.5,6.5
2015-10-08,103.0,42.0,14.0
2015-10-09,61.0,34.0,7.0
2015-10-10,50.0,29.5,5.5
2015-10-11,36.0,23.0,5.5
2015-10-12,88.0,36.5,8.0
2015-10-13,66.0,65.0,11.0
2015-10-14,79.0,77.0,9.0
2015-10-15,86.0,68.0,9.5
2015-10-16,94.0,79.0,13.0
2015-10-17,87.0,61.5,9.5
2015-10-18,78.0,61.5,10.5
2015-10-19,92.0,68.5,13.0
2015-10-20,107.0,61.0,12.5
2015-10-21,81.0,44.0,11.0
2015-10-22,89.0,37.5,10.5
2015-10-23,91.0,54.5,12.0
2015-10-24,54.0,41.5,7.5
2015-10-25,23.0,35.5,6.0
2015-10-26,42.0,38.5,5.0
2015-10-27,107.0,40.0,13.5
2015-10-28,93.0,47.0,12.0
2015-10-29,57.0,43.5,5.0
2015-10-30,71.0,40.0,5.5
2015-10-31,33.0,35.0,5.0
2015-11-01,46.0,31.5,6.0
2015-11-02,77.0,33.0,7.0
2015-11-03,55.0,45.5,8.5
2015-11-04,65.0,60.5,9.5
2015-11-05,52.0,37.5,8.0
2015-11-06,42.0,23.5,4.0
2015-11-07,42.0,22.0,5.0
2015-11-08,52.0,21.0,6.0
2015-11-09,79.0,20.0,6.5
2015-11-10,48.0,34.5,5.0
2015-11-11,36.0,44.0,4.5
2015-11-12,33.0,35.0,4.0
2015-11-13,79.0,30.5,4.5
2015-11-14,115.0,33.5,7.0
2015-11-15,30.0,30.5,4.0
2015-11-16,47.0,31.5,5.0
2015-11-17,74.0,23.5,5.5
2015-11-18,112.0,21.0,9.5
2015-11-19,82.0,25.5,7.0
2015-11-20,44.0,41.0,4.5
2015-11-21,41.0,43.0,7.0
2015-11-22,39.0,39.0,7.5
2015-11-23,63.0,39.5,7.5
2015-11-24,50.0,34.0,6.0
2015-11-25,62.0,40.0,5.5
2015-11-26,63.0,30.5,7.0
2015-11-27,61.0,35.5,7.5
2015-11-28,71.0,48.0,8.5
2015-11-29,90.0,70.0,9.0
2015-11-30,110.5,85.0,11.0
2015-12-01,66.0,42.0,6.0
2015-12-02,75.0,40.0,6.0
2015-12-03,83.5,31.0,6.0
2015-12-04,69.5,31.0,5.5
2015-12-05,69.5,42.0,6.0
2015-12-06,57.5,17.0,6.0
2015-12-07,79.0,27.0,8.0
2015-12-08,93.5,29.0,7.0
2015-12-09,105.5,22.0,5.0
2015-12-10,112.0,32.0,6.0
2015-12-11,91.0,23.0,6.0
2015-12-12,43.0,43.0,6.0
2015-12-13,40.0,43.0,4.0
2015-12-14,94.5,38.0,6.0
2015-12-15,80.0,36.0,8.0
2015-12-16,47.0,69.0,15.0
2015-12-17,65.5,42.0,12.0
2015-12-18,88.5,48.0,14.0
2015-12-19,106.0,54.0,11.0
2015-12-20,99.5,52.0,9.0
2015-12-21,86.0,25.0,6.0
2015-12-22,81.0,35.0,6.5
2015-12-23,122.0,49.0,7.0
2015-12-24,139.0,41.0,11.0
2015-12-25,74.5,23.0,8.0
2015-12-26,80.5,41.0,9.0
2015-12-27,89.5,48.0,8.0
2015-12-28,71.0,26.0,7.0
2015-12-29,63.5,46.0,8.0
2015-12-30,77.5,57.0,7.0
2015-12-31,81.5,56.0,9.0
2016-01-01,85.0,77.0,13.0
2016-01-02,160.5,87.0,15.0
2016-01-03,102.5,41.0,7.0
2016-01-04,91.5,17.0,6.0
2016-01-05,140.5,24.0,7.0
2016-01-06,104.0,27.0,8.0
2016-01-07,70.5,29.0,6.0
2016-01-08,90.5,42.0,9.0
2016-01-09,47.0,45.0,6.0
2016-01-10,41.0,51.5,8.0
2016-01-11,82.0,17.0,6.0
2016-01-12,71.5,26.0,7.0
2016-01-13,71.0,30.0,6.0
2016-01-14,67.5,43.0,7.0
2016-01-15,77.0,26.0,5.0
2016-01-16,59.0,29.0,5.0
2016-01-17,86.0,26.0,6.0
2016-01-18,69.0,26.0,7.0
2016-01-19,76.5,46.0,8.0
2016-01-20,47.5,52.0,5.0
2016-01-21,92.5,25.0,5.0
2016-01-22,92.5,14.0,4.0
2016-01-23,41.0,20.5,7.0
2016-01-24,30.0,40.5,8.0
2016-01-25,81.0,48.0,10.0
2016-01-26,122.0,45.5,10.0
2016-01-27,126.0,23.0,6.0
2016-01-28,170.5,19.0,6.0
2016-01-29,127.0,9.0,5.0
2016-01-30,123.5,27.0,10.0
2016-01-31,32.5,26.0,5.0
2016-02-01,74.0,11.0,5.0
2016-02-02,75.0,17.0,5.0
2016-02-03,78.5,31.0,6.0
2016-02-04,136.5,58.0,14.0
2016-02-05,68.5,42.0,8.0
2016-02-06,40.5,51.5,10.0
2016-02-07,68.0,34.0,10.0
2016-02-08,100.5,38.0,10.0
2016-02-09,86.5,41.0,11.0
2016-02-10,58.5,34.5,7.0
2016-02-11,89.5,60.0,8.0
2016-02-12,75.0,28.0,7.0
2016-02-13,68.5,23.0,7.0
2016-02-14,67.5,27.5,9.0
2016-02-15,46.0,24.5,5.0
2016-02-16,63.5,37.0,7.0
2016-02-17,64.5,46.0,6.5
2016-02-18,91.0,28.0,5.0
2016-02-19,100.0,32.0,6.0
2016-02-20,82.0,42.5,7.0
2016-02-21,47.5,95.0,9.0
2016-02-22,130.5,110.0,11.0
2016-02-23,104.5,36.0,7.0
2016-02-24,64.0,18.0,5.0
2016-02-25,70.0,33.0,5.0
2016-02-26,99.0,57.0,7.0
2016-02-27,107.0,59.0,8.5
2016-02-28,111.5,36.0,12.0
2016-02-29,151.0,50.0,10.0
2016-03-01,46.0,101.5,8.0
2016-03-02,64.0,62.0,7.0
2016-03-03,116.0,43.0,10.0
2016-03-04,130.0,40.5,9.0
2016-03-05,167.0,39.5,10.5
2016-03-06,205.0,33.5,17.5
2016-03-07,104.0,32.0,9.0
2016-03-08,75.0,28.0,5.5
2016-03-09,88.0,25.0,6.0
2016-03-10,57.0,10.5,4.5
2016-03-11,68.0,22.0,5.5
2016-03-12,45.0,36.0,5.5
2016-03-13,128.0,26.0,7.0
2016-03-14,67.0,25.0,6.0
2016-03-15,49.0,48.5,6.0
2016-03-16,50.0,38.5,4.5
2016-03-17,63.5,23.0,6.0
2016-03-18,155.0,44.0,7.0
2016-03-19,183.0,38.0,9.0
2016-03-20,35.0,40.0,6.0
2016-03-21,45.5,27.0,5.0
2016-03-22,45.5,24.0,5.0
2016-03-23,129.5,30.0,7.0
2016-03-24,62.5,15.5,4.0
2016-03-25,78.0,42.5,7.5
2016-03-26,95.0,44.0,10.0
2016-03-27,80.5,46.5,11.0
2016-03-28,52.0,55.0,10.0
2016-03-29,59.0,49.0,9.0
2016-03-30,95.0,76.0,9.0
2016-03-31,230.5,86.0,22.0
2016-04-01,152.5,61.0,18.0
2016-04-02,61.5,51.0,7.0
2016-04-03,78.0,41.0,10.0
2016-04-04,72.0,28.0,8.0
2016-04-05,87.5,22.0,8.0
2016-04-06,72.0,23.0,7.0
2016-04-07,77.5,28.0,8.0
2016-04-08,77.5,29.0,8.0
2016-04-09,63.0,28.0,7.0
2016-04-10,69.0,22.0,7.0
2016-04-11,47.5,19.0,6.0
2016-04-12,46.5,22.0,6.0
2016-04-13,113.0,24.0,8.0
2016-04-14,128.0,31.0,8.0
2016-04-15,55.0,23.0,6.0
2016-04-16,62.0,44.0,8.0
2016-04-17,52.5,25.0,9.0
2016-04-18,84.0,23.0,9.0
2016-04-19,32.5,25.0,6.0
2016-04-20,49.5,40.0,7.0
2016-04-21,110.0,37.5,11.0
2016-04-22,113.0,27.0,10.0
2016-04-23,97.5,25.0,10.0
2016-04-24,112.5,23.0,10.0
2016-04-25,87.5,25.0,10.0
2016-04-26,49.5,21.0,7.0
2016-04-27,98.5,32.5,12.0
2016-04-28,107.0,43.0,11.0
2016-04-29,34.0,45.0,8.0
2016-04-30,38.5,67.0,8.0
2016-05-01,31.0,35.0,5.0
2016-05-02,57.0,37.0,7.0
2016-05-03,75.5,22.0,8.0
2016-05-04,94.5,24.0,9.0
2016-05-05,49.0,21.5,8.0
2016-05-06,52.0,23.0,8.0
2016-05-07,44.0,20.0,9.0
2016-05-08,39.0,18.5,8.0
2016-05-09,43.0,19.0,9.0
2016-05-10,83.5,21.0,8.0
2016-05-11,53.5,30.0,7.0
2016-05-12,38.0,39.0,5.0
2016-05-13,36.5,35.5,6.0
2016-05-14,25.5,29.0,4.0
2016-05-15,39.0,25.0,7.0
2016-05-16,56.0,37.0,6.0
2016-05-17,34.5,29.0,4.0
2016-05-18,36.5,40.5,7.0
2016-05-19,37.0,37.0,5.0
2016-05-20,56.5,27.0,3.0
2016-05-21,61.0,21.5,6.0
2016-05-22,59.0,23.5,8.0
2016-05-23,77.0,32.5,10.0
2016-05-24,71.5,47.0,14.0
2016-05-25,45.5,25.0,5.0
2016-05-26,34.0,24.0,3.0
2016-05-27,38.5,16.0,4.0
2016-05-28,62.0,19.0,5.0
2016-05-29,53.5,21.0,6.0
2016-05-30,43.0,20.0,5.0
2016-05-31,39.0,18.0,6.0
2016-06-01,36.5,19.0,5.0
2016-06-02,39.0,21.0,5.0
2016-06-03,37.5,23.0,5.0
2016-06-04,65.5,21.0,7.0
2016-06-05,73.0,15.5,9.0
2016-06-06,107.5,16.0,8.0
2016-06-07,82.0,19.0,11.0
2016-06-08,77.5,13.0,8.0
2016-06-09,50.5,12.0,7.0
2016-06-10,54.5,15.0,7.0
2016-06-11,82.5,12.0,7.0
2016-06-12,61.0,18.0,6.0
2016-06-13,56.5,27.0,5.5
2016-06-14,44.0,26.0,5.0
2016-06-15,40.0,26.0,5.0
2016-06-16,69.0,24.0,8.0
2016-06-17,78.0,22.0,11.0
2016-06-18,58.5,15.0,7.0
2016-06-19,39.0,12.0,8.0
2016-06-20,46.5,16.0,10.0
2016-06-21,60.5,15.0,10.0
2016-06-22,56.0,12.0,11.0
2016-06-23,60.5,13.0,12.0
2016-06-24,63.0,14.0,11.0
2016-06-25,51.0,13.0,8.0
2016-06-26,33.5,12.0,8.0
2016-06-27,41.0,12.0,7.0
2016-06-28,48.0,10.0,7.0
2016-06-29,55.0,14.0,7.0
2016-06-30,50.0,16.0,8.0
2016-07-01,40.0,11.0,7.0
2016-07-02,50.0,17.0,7.0
2016-07-03,49.0,14.0,8.0
2016-07-04,52.5,14.0,8.0
2016-07-05,50.0,11.0,7.0
2016-07-06,75.0,18.0,7.0
2016-07-07,61.0,24.0,10.0
2016-07-08,84.0,54.0,18.0
2016-07-09,79.5,69.0,19.0
2016-07-10,63.0,16.5,8.0
2016-07-11,70.0,17.0,9.0
2016-07-12,73.5,16.0,9.0
2016-07-13,82.5,16.0,8.0
2016-07-14,88.0,25.0,9.0
2016-07-15,56.0,26.0,8.0
2016-07-16,38.0,23.0,7.0
2016-07-17,30.0,20.0,7.0
2016-07-18,35.0,18.0,8.0
2016-07-19,45.5,17.0,8.0
2016-07-20,47.5,15.0,8.0
2016-07-21,50.0,13.0,9.0
2016-07-22,56.5,14.0,11.0
2016-07-23,60.0,15.0,11.0
2016-07-24,49.0,13.0,11.5
2016-07-25,71.0,14.0,11.0
2016-07-26,40.0,15.0,7.0
2016-07-27,50.5,12.5,9.0
2016-07-28,57.5,14.0,10.0
2016-07-29,59.0,23.0,13.0
2016-07-30,90.0,30.0,12.0
2016-07-31,62.5,38.0,10.0
2016-08-01,67.0,51.0,13.0
2016-08-02,25.0,20.0,6.0
2016-08-03,60.5,19.0,8.0
2016-08-04,52.0,14.0,7.0
2016-08-05,72.0,20.0,10.0
2016-08-06,80.0,29.0,15.0
2016-08-07,61.0,26.0,12.0
2016-08-08,60.0,29.5,13.0
2016-08-09,111.0,35.0,13.0
2016-08-10,105.0,24.0,11.0
2016-08-11,103.5,21.5,10.0
2016-08-12,91.5,24.0,12.0
2016-08-13,57.0,15.0,9.0
2016-08-14,31.5,10.0,7.0
2016-08-15,61.0,12.5,7.0
2016-08-16,65.0,11.5,7.0
2016-08-17,38.5,9.0,7.0
2016-08-18,42.0,17.0,7.0
2016-08-19,51.5,25.0,7.0
2016-08-20,93.5,39.0,11.0
2016-08-21,80.5,22.0,9.0
2016-08-22,48.5,25.0,8.0
2016-08-23,82.0,23.0,12.0
2016-08-24,47.0,26.5,8.0
2016-08-25,58.5,34.0,9.0
2016-08-26,75.5,29.0,14.0
2016-08-27,72.0,33.0,9.0
2016-08-28,44.0,31.0,7.0
2016-08-29,46.5,48.0,9.0
2016-08-30,67.0,44.5,12.0
2016-08-31,67.0,42.0,12.0
2016-09-01,69.0,16.0,7.0
2016-09-02,90.0,17.0,9.0
2016-09-03,89.0,25.0,11.0
2016-09-04,33.5,33.0,7.0
2016-09-05,49.5,25.0,7.0
2016-09-06,93.0,14.0,10.0
2016-09-07,91.5,17.0,10.0
2016-09-08,101.0,16.0,11.0
2016-09-09,103.0,18.0,8.0
2016-09-10,128.5,16.0,8.0
2016-09-11,75.0,15.5,8.0
2016-09-12,67.5,20.0,9.0
2016-09-13,71.0,22.0,6.5
2016-09-14,78.0,42.0,12.0
2016-09-15,67.5,33.0,11.0
2016-09-16,55.0,18.0,9.0
2016-09-17,63.5,27.0,9.0
2016-09-18,51.5,30.0,10.0
2016-09-19,53.5,28.0,8.0
2016-09-20,63.0,41.0,7.5
2016-09-21,41.5,40.0,8.0
2016-09-22,42.0,36.0,8.0
2016-09-23,42.0,32.0,8.0
2016-09-24,37.5,31.0,8.0
2016-09-25,45.5,44.0,9.0
2016-09-26,69.0,65.5,14.0
2016-09-27,99.0,77.0,15.0
2016-09-28,71.5,72.0,12.0
2016-09-29,80.0,37.0,11.0
2016-09-30,126.0,60.0,13.0
2016-10-01,92.0,27.5,8.0
2016-10-02,71.0,21.5,10.0
2016-10-03,48.0,16.0,8.0
2016-10-04,54.0,19.0,8.0
2016-10-05,58.0,29.0,9.0
2016-10-06,60.5,27.5,7.0
2016-10-07,61.0,25.0,7.0
2016-10-08,45.5,30.0,9.0
2016-10-09,33.5,28.0,8.0
2016-10-10,32.5,33.0,8.0
2016-10-11,51.5,21.0,6.0
2016-10-12,57.0,22.0,6.0
2016-10-13,45.5,26.0,7.0
2016-10-14,41.0,35.0,8.0
2016-10-15,58.5,41.0,8.0
2016-10-16,46.5,37.0,8.0
2016-10-17,43.5,32.0,8.0
2016-10-18,28.0,11.0,5.5
2016-10-19,53.0,15.5,6.5
2016-10-20,80.0,39.0,9.0
2016-10-21,28.0,28.0,9.0
2016-10-22,62.0,31.0,9.5
2016-10-23,62.0,28.0,9.5
2016-10-24,73.0,17.0,8.0
2016-10-25,55.0,19.5,8.0
2016-10-26,52.0,25.0,8.0
2016-10-27,81.0,20.0,7.0
2016-10-28,85.0,16.0,8.0
2016-10-29,69.5,33.0,8.0
2016-10-30,36.5,33.5,5.0
